relativ url;event titel;Fråga/KPI;Action;Template
/en/content/categories/sport/formula-1/events/sao-paulo-grand-prix.html;São Paulo Grand Prix;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/sao-paulo-grand-prix.html;São Paulo Grand Prix;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/sao-paulo-grand-prix.html;São Paulo Grand Prix;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/sao-paulo-grand-prix.html;São Paulo Grand Prix;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/sao-paulo-grand-prix.html;São Paulo Grand Prix;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/singapore-grand-prix.html;Singapore Grand Prix;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/singapore-grand-prix.html;Singapore Grand Prix;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/singapore-grand-prix.html;Singapore Grand Prix;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/singapore-grand-prix.html;Singapore Grand Prix;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/singapore-grand-prix.html;Singapore Grand Prix;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/singapore-grand-prix.html;Singapore Grand Prix;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/united-states-grand-prix.html;United States Grand Prix;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/united-states-grand-prix.html;United States Grand Prix;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/united-states-grand-prix.html;United States Grand Prix;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/united-states-grand-prix.html;United States Grand Prix;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/united-states-grand-prix.html;United States Grand Prix;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/formula-1/events/united-states-grand-prix.html;United States Grand Prix;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/masters-tournament.html;Masters Tournament;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/masters-tournament.html;Masters Tournament;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/masters-tournament.html;Masters Tournament;What happened last edition?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/masters-tournament.html;Masters Tournament;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/masters-tournament.html;Masters Tournament;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/masters-tournament.html;Masters Tournament;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/oslo-ladies-open.html;KLPGA Oslo Ladies Open;Can I watch on TV or streaming?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/oslo-ladies-open.html;KLPGA Oslo Ladies Open;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/oslo-ladies-open.html;KLPGA Oslo Ladies Open;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/oslo-ladies-open.html;KLPGA Oslo Ladies Open;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/oslo-ladies-open.html;KLPGA Oslo Ladies Open;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/oslo-ladies-open.html;KLPGA Oslo Ladies Open;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/pga-championship.html;PGA Championship;Can I watch on TV or streaming?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/pga-championship.html;PGA Championship;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/pga-championship.html;PGA Championship;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/pga-championship.html;PGA Championship;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/pga-championship.html;PGA Championship;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/pga-championship.html;PGA Championship;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/ryder-cup.html;Ryder Cup;How often is it held?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/ryder-cup.html;Ryder Cup;What happened / what is new?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/ryder-cup.html;Ryder Cup;What is the format?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/ryder-cup.html;Ryder Cup;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/ryder-cup.html;Ryder Cup;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/the-open-championship.html;The Open Championship;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/the-open-championship.html;The Open Championship;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/the-open-championship.html;The Open Championship;What happened last edition?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/the-open-championship.html;The Open Championship;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/the-open-championship.html;The Open Championship;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/the-open-championship.html;The Open Championship;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/us-open-golf.html;U.S. Open Golf;Can I watch on TV or streaming?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/us-open-golf.html;U.S. Open Golf;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/us-open-golf.html;U.S. Open Golf;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/us-open-golf.html;U.S. Open Golf;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/us-open-golf.html;U.S. Open Golf;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/golf/events/us-open-golf.html;U.S. Open Golf;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/dubai-world-cup.html;Dubai World Cup;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/dubai-world-cup.html;Dubai World Cup;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/dubai-world-cup.html;Dubai World Cup;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/dubai-world-cup.html;Dubai World Cup;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/dubai-world-cup.html;Dubai World Cup;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/dubai-world-cup.html;Dubai World Cup;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/durban-july.html;Durban July;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/durban-july.html;Durban July;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/durban-july.html;Durban July;What happened last edition?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/durban-july.html;Durban July;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/durban-july.html;Durban July;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/durban-july.html;Durban July;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/melbourne-cup.html;Melbourne Cup;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/melbourne-cup.html;Melbourne Cup;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/melbourne-cup.html;Melbourne Cup;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/melbourne-cup.html;Melbourne Cup;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/melbourne-cup.html;Melbourne Cup;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/horse-racing/events/melbourne-cup.html;Melbourne Cup;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html;IIHF World Championship;Can I watch on TV or streaming?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html;IIHF World Championship;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html;IIHF World Championship;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html;IIHF World Championship;What does it cost?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html;IIHF World Championship;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html;IIHF World Championship;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html;IIHF World Championship;What should I pack?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html;IIHF World Championship;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html;IIHF World Championship;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html;IIHF World Championship;Where should I stay?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html;IIHF World Championship;Who is participating?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/stanley-cup-final.html;Stanley Cup Final;Cup Final;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/stanley-cup-final.html;Stanley Cup Final;East;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/stanley-cup-final.html;Stanley Cup Final;Final slot;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/stanley-cup-final.html;Stanley Cup Final;Matchup;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/stanley-cup-final.html;Stanley Cup Final;Places;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/stanley-cup-final.html;Stanley Cup Final;PlayOff;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/stanley-cup-final.html;Stanley Cup Final;Results;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/stanley-cup-final.html;Stanley Cup Final;Stanley Cup Final;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/ice-hockey/events/stanley-cup-final.html;Stanley Cup Final;West;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/berlin-marathon.html;Berlin Marathon;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/berlin-marathon.html;Berlin Marathon;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/berlin-marathon.html;Berlin Marathon;What happened last edition?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/berlin-marathon.html;Berlin Marathon;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/berlin-marathon.html;Berlin Marathon;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/berlin-marathon.html;Berlin Marathon;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/boston-marathon.html;Boston Marathon;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/boston-marathon.html;Boston Marathon;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/boston-marathon.html;Boston Marathon;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/boston-marathon.html;Boston Marathon;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/boston-marathon.html;Boston Marathon;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/boston-marathon.html;Boston Marathon;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/london-marathon.html;London Marathon;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/london-marathon.html;London Marathon;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/london-marathon.html;London Marathon;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/london-marathon.html;London Marathon;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/london-marathon.html;London Marathon;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/marathon/events/london-marathon.html;London Marathon;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motogp/events/motogp-japan.html;MotoGP Japan;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motogp/events/motogp-japan.html;MotoGP Japan;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motogp/events/motogp-japan.html;MotoGP Japan;What happened last edition?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motogp/events/motogp-japan.html;MotoGP Japan;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motogp/events/motogp-japan.html;MotoGP Japan;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motogp/events/motogp-japan.html;MotoGP Japan;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motorsport/events/indianapolis-500.html;Indianapolis 500;Can I watch on TV or streaming?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motorsport/events/indianapolis-500.html;Indianapolis 500;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motorsport/events/indianapolis-500.html;Indianapolis 500;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motorsport/events/indianapolis-500.html;Indianapolis 500;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motorsport/events/indianapolis-500.html;Indianapolis 500;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motorsport/events/indianapolis-500.html;Indianapolis 500;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motorsport/events/le-mans-24-hours.html;Le Mans 24 Hours;Can I watch on TV or streaming?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motorsport/events/le-mans-24-hours.html;Le Mans 24 Hours;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motorsport/events/le-mans-24-hours.html;Le Mans 24 Hours;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motorsport/events/le-mans-24-hours.html;Le Mans 24 Hours;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motorsport/events/le-mans-24-hours.html;Le Mans 24 Hours;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/motorsport/events/le-mans-24-hours.html;Le Mans 24 Hours;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/asian-games.html;Asian Games;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/asian-games.html;Asian Games;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/asian-games.html;Asian Games;What happened last edition?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/asian-games.html;Asian Games;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/asian-games.html;Asian Games;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/asian-games.html;Asian Games;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/commonwealth-games.html;Commonwealth Games;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/commonwealth-games.html;Commonwealth Games;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/commonwealth-games.html;Commonwealth Games;What happened last edition?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/commonwealth-games.html;Commonwealth Games;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/commonwealth-games.html;Commonwealth Games;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/commonwealth-games.html;Commonwealth Games;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/summer-olympics.html;Summer Olympics;How often is it held?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/summer-olympics.html;Summer Olympics;What happened / what is new?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/summer-olympics.html;Summer Olympics;What is the format?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/summer-olympics.html;Summer Olympics;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/summer-olympics.html;Summer Olympics;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/winter-olympics.html;Winter Olympics;How often is it held?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/winter-olympics.html;Winter Olympics;What happened / what is new?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/winter-olympics.html;Winter Olympics;What is the format?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/winter-olympics.html;Winter Olympics;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/multi-sport/events/winter-olympics.html;Winter Olympics;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/bledisloe-cup.html;Bledisloe Cup;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/bledisloe-cup.html;Bledisloe Cup;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/bledisloe-cup.html;Bledisloe Cup;What happened last edition?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/bledisloe-cup.html;Bledisloe Cup;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/bledisloe-cup.html;Bledisloe Cup;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/bledisloe-cup.html;Bledisloe Cup;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/nrl-grand-final.html;NRL Grand Final;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/nrl-grand-final.html;NRL Grand Final;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/nrl-grand-final.html;NRL Grand Final;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/nrl-grand-final.html;NRL Grand Final;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/nrl-grand-final.html;NRL Grand Final;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/nrl-grand-final.html;NRL Grand Final;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/rugby-world-cup.html;Rugby World Cup;How often is it held?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/rugby-world-cup.html;Rugby World Cup;What happened / what is new?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/rugby-world-cup.html;Rugby World Cup;What is the format?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
